mode,N,seed,Shat,time_ms
wide,13600,17889765191633,0.935755585668710,0.276005000000000
wide,13600,17889765191634,0.945048803860988,0.273377000000000
wide,13600,17889765191635,0.927892093352166,0.275167000000000
wide,13600,17889765191636,0.939329900358048,0.278007000000000
wide,13600,17889765191637,0.940044763295915,0.287478000000000
wide,13600,17889765191638,0.949337981488194,0.303643000000000
wide,13600,17889765191639,0.965779829059149,0.276393000000000
wide,13600,17889765191640,0.938615037420180,0.275409000000000
wide,13600,17889765191641,0.918598875159887,0.275702000000000
wide,13600,17889765191642,0.989370306008781,0.285330000000000
wide,13600,17889765191643,0.935755585668710,0.273135000000000
wide,13600,17889765191644,0.925747504538563,0.288054000000000
wide,13600,17889765191645,0.947193392674591,0.276152000000000
wide,13600,17889765191646,0.900727301713196,0.276215000000000
wide,13600,17889765191647,0.957916336742606,0.277693000000000
wide,13600,17889765191648,0.925032641600695,0.274015000000000
wide,13600,17889765191649,0.937900174482312,0.276749000000000
wide,13600,17889765191650,0.932181270979372,0.276069000000000
wide,13600,17889765191651,0.935755585668710,0.276540000000000
wide,13600,17889765191652,0.975073047251428,0.290799000000000
wide,13600,17889765191653,0.940759626233783,0.275670000000000
wide,13600,17889765191654,0.959346062618341,0.276823000000000
wide,14100,18547477147125,0.972213595499958,0.285424000000000
wide,14100,18547477147126,0.981866780136128,0.285592000000000
wide,14100,18547477147127,0.932221830578683,0.283141000000000
wide,14100,18547477147128,0.943254041591449,0.284094000000000
wide,14100,18547477147129,0.907399355799961,0.300741000000000
wide,14100,18547477147130,0.914984000871237,0.318729000000000
wide,14100,18547477147131,0.906020329423365,0.281077000000000
wide,14100,18547477147132,0.937048422896768,0.283790000000000
wide,14100,18547477147133,0.958423331734001,0.285100000000000
wide,14100,18547477147134,0.958423331734001,0.283319000000000
wide,14100,18547477147135,0.948080633909533,0.292664000000000
wide,14100,18547477147136,0.942564528403151,0.296770000000000
wide,14100,18547477147137,0.938427449273364,0.284880000000000
wide,14100,18547477147138,0.959802358110597,0.285581000000000
wide,14100,18547477147139,0.954975765792512,0.286137000000000
wide,14100,18547477147140,0.932221830578683,0.287111000000000
wide,14100,18547477147141,0.940495988838257,0.312632000000000
wide,14100,18547477147142,0.962560410863788,0.297357000000000
wide,14100,18547477147143,0.954286252604214,0.356351000000000
wide,14100,18547477147144,0.952907226227618,0.292391000000000
wide,14100,18547477147145,0.959802358110597,0.286430000000000
wide,14100,18547477147146,0.941875015214853,0.287530000000000
wide,14100,18547477147147,0.926705725072300,0.285529000000000
wide,14100,18547477147148,0.973592621876554,0.285110000000000
wide,14100,18547477147149,0.958423331734001,0.289353000000000
wide,14100,18547477147150,0.959802358110597,0.286472000000000
wide,14100,18547477147151,0.916363027247833,0.303266000000000
wide,14100,18547477147152,0.918431566812726,0.285372000000000
wide,14100,18547477147153,0.987382885642510,0.286136000000000
wide,14100,18547477147154,0.939806475649959,0.287939000000000
wide,14600,19205189102625,0.944911706859206,0.298300000000000
wide,14600,19205189102626,0.960227400486945,0.299086000000000
wide,14600,19205189102627,0.950238904642767,0.314539000000000
wide,14600,19205189102628,0.979538492452355,0.309887000000000
wide,14600,19205189102629,0.944911706859206,0.295681000000000
wide,14600,19205189102630,0.968218197162287,0.296498000000000
wide,14600,19205189102631,0.938918609352699,0.298520000000000
wide,14600,19205189102632,0.918941617664344,0.296174000000000
wide,14600,19205189102633,0.957563801595164,0.296163000000000
wide,14600,19205189102634,0.934923211015028,0.295115000000000
wide,14600,19205189102635,0.921605216556125,0.308546000000000
wide,14600,19205189102636,0.946243506305096,0.298006000000000
wide,14600,19205189102637,0.909619021543111,0.293596000000000
wide,14600,19205189102638,0.947575305750986,0.295692000000000
wide,14600,19205189102639,0.948907105196877,0.295440000000000
wide,14600,19205189102640,0.943579907413315,0.295859000000000
wide,14600,19205189102641,0.954234302980438,0.292422000000000
wide,14600,19205189102642,0.930261912954412,0.308494000000000
wide,14600,19205189102643,0.935589110737973,0.294392000000000
wide,14600,19205189102644,0.950238904642767,0.295304000000000
wide,14600,19205189102645,0.967552297439342,0.294801000000000
wide,14600,19205189102646,0.976208993837629,0.297850000000000
wide,14600,19205189102647,0.911616720711947,0.322459000000000
wide,14600,19205189102648,0.942914007690370,0.303433000000000
wide,14600,19205189102649,0.914280319603728,0.307781000000000
wide,14600,19205189102650,0.946243506305096,0.294371000000000
wide,14600,19205189102651,0.944911706859206,0.309174000000000
wide,14600,19205189102652,0.918275717941399,0.295167000000000
wide,14600,19205189102653,0.928264213785576,0.293072000000000
wide,14600,19205189102654,0.917609818218453,0.294350000000000
wide,15100,19862901058125,0.930363341389033,0.317682000000000
wide,15100,19862901058126,0.938733392211218,0.303580000000000
wide,15100,19862901058127,0.946459592970158,0.303821000000000
wide,15100,19862901058128,0.919417890313867,0.306115000000000
wide,15100,19862901058129,0.953541943665853,0.304491000000000
wide,15100,19862901058130,0.938089542147973,0.305896000000000
wide,15100,19862901058131,0.949034993223138,0.302774000000000
wide,15100,19862901058132,0.919417890313867,0.317032000000000
wide,15100,19862901058133,0.989597547207573,0.303800000000000
wide,15100,19862901058134,0.968994345183733,0.309342000000000
wide,15100,19862901058135,0.960624294361548,0.338719000000000
wide,15100,19862901058136,0.891088487531087,0.320122000000000
wide,15100,19862901058137,1.005049948725453,0.306471000000000
wide,15100,19862901058138,0.939377242274463,0.306346000000000
wide,15100,19862901058139,0.931007191452278,0.320500000000000
wide,15100,19862901058140,0.910403989428437,0.306796000000000
wide,15100,19862901058141,0.960624294361548,0.307791000000000
wide,15100,19862901058142,0.925212540883072,0.306953000000000
wide,15100,19862901058143,0.927787941136053,0.307163000000000
wide,15100,19862901058144,0.948391143159893,0.308755000000000
wide,15100,19862901058145,0.976720545942673,0.308703000000000
wide,15100,19862901058146,0.925856390946318,0.317735000000000
wide,15100,19862901058147,0.959980444298303,0.306272000000000
wide,15100,19862901058148,1.019214650116843,0.310034000000000
wide,15100,19862901058149,0.922637140630093,0.355618000000000
wide,15100,19862901058150,0.936157991958238,0.306587000000000
wide,15100,19862901058151,0.946459592970158,0.303224000000000
wide,15100,19862901058152,0.909760139365192,0.316047000000000
wide,15100,19862901058153,0.933582591705258,0.320657000000000
wide,15100,19862901058154,0.945815742906913,0.308892000000000
wide,15600,20520613013625,0.953517180201882,0.319138000000000
wide,15600,20520613013626,0.946661827925921,0.318646000000000
wide,15600,20520613013627,0.907399355799961,0.317242000000000
wide,15600,20520613013628,0.973460023186496,0.317346000000000
wide,15600,20520613013629,0.911138638859576,0.329563000000000
wide,15600,20520613013630,0.978445733932650,0.318950000000000
wide,15600,20520613013631,0.975952878559573,0.316781000000000
wide,15600,20520613013632,0.949154683298997,0.317179000000000
wide,15600,20520613013633,0.939806475649959,0.314538000000000
wide,15600,20520613013634,0.956633249418228,0.315492000000000
wide,15600,20520613013635,0.959126104791305,0.330264000000000
wide,15600,20520613013636,0.968474312440343,0.316016000000000
wide,15600,20520613013637,0.928588626471114,0.315921000000000
wide,15600,20520613013638,0.951647538672074,0.316854000000000
wide,15600,20520613013639,0.930458268000921,0.325037000000000
wide,15600,20520613013640,0.970343953970150,0.317576000000000
wide,15600,20520613013641,0.954763607888420,0.369446000000000
wide,15600,20520613013642,0.910515425016307,0.318237000000000
wide,15600,20520613013643,0.965358243223997,0.318939000000000
wide,15600,20520613013644,0.942299331023036,0.318331000000000
wide,15600,20520613013645,0.946661827925921,0.314978000000000
wide,15600,20520613013646,0.927965412627844,0.320364000000000
wide,15600,20520613013647,0.932327909530729,0.320615000000000
wide,15600,20520613013648,0.934197551060537,0.329279000000000
wide,15600,20520613013649,0.938560047963421,0.318163000000000
wide,15600,20520613013650,0.926718984941306,0.341872000000000
wide,15600,20520613013651,0.929835054157652,0.317074000000000
wide,15600,20520613013652,1.002751073820149,0.317933000000000
wide,15600,20520613013653,0.928588626471114,0.314706000000000
wide,15600,20520613013654,0.942299331023036,0.471268000000000
wide,16100,21178324969125,0.931151157926047,0.411028000000000
wide,16100,21178324969126,0.989121658030392,0.401453000000000
wide,16100,21178324969127,0.958928689226045,0.348598000000000
wide,16100,21178324969128,0.935982032934742,0.316225000000000
wide,16100,21178324969129,0.933566595430394,0.335953000000000
wide,16100,21178324969130,0.928131861045612,0.327698000000000
wide,16100,21178324969131,0.958324829849959,0.330023000000000
wide,16100,21178324969132,0.923300986036917,0.340479000000000
wide,16100,21178324969133,0.948059220456481,0.318373000000000
wide,16100,21178324969134,0.915450814147787,0.319788000000000
wide,16100,21178324969135,0.997575689295609,0.338960000000000
wide,16100,21178324969136,0.925716423541264,0.335209000000000
wide,16100,21178324969137,0.957117111097785,0.324052000000000
wide,16100,21178324969138,0.949266939208655,0.322271000000000
wide,16100,21178324969139,0.966175001739089,0.318289000000000
wide,16100,21178324969140,1.003010423680391,0.350054000000000
wide,16100,21178324969141,0.965571142363002,0.322323000000000
wide,16100,21178324969142,0.990329376782566,0.328776000000000
wide,16100,21178324969143,0.929339579797786,0.331940000000000
wide,16100,21178324969144,0.925112564165177,0.334989000000000
wide,16100,21178324969145,0.938397470439090,0.319180000000000
wide,16100,21178324969146,0.972817454876045,0.320584000000000
wide,16100,21178324969147,0.978252189260827,0.328934000000000
wide,16100,21178324969148,0.931755017302134,0.327457000000000
wide,16100,21178324969149,0.984894642397783,0.365727000000000
wide,16100,21178324969150,0.949870798584742,0.340668000000000
wide,16100,21178324969151,0.940812907943438,0.322752000000000
wide,16100,21178324969152,0.935982032934742,0.322396000000000
wide,16100,21178324969153,0.936585892310829,0.334077000000000
wide,16100,21178324969154,0.920281689156482,0.323874000000000
wide,16600,21836036924625,0.943515724307489,0.338666000000000
wide,16600,21836036924626,0.955229141120742,0.348504000000000
wide,16600,21836036924627,0.965771216252669,0.337556000000000
wide,16600,21836036924628,0.936487674219538,0.332643000000000
wide,16600,21836036924629,0.939416028422851,0.366608000000000
wide,16600,21836036924630,0.932973649175562,0.333449000000000
wide,16600,21836036924631,0.972213595499958,0.334727000000000
wide,16600,21836036924632,0.944101395148152,0.403810000000000
wide,16600,21836036924633,0.937659015900863,0.475061000000000
wide,16600,21836036924634,0.930630965812912,0.414926000000000
wide,16600,21836036924635,0.922431574043635,0.419808000000000
wide,16600,21836036924636,0.953472128598754,0.348661000000000
wide,16600,21836036924637,0.952886457758091,0.337692000000000
wide,16600,21836036924638,0.905447119664419,0.346125000000000
wide,16600,21836036924639,0.922431574043635,0.330652000000000
wide,16600,21836036924640,0.938244686741526,0.328850000000000
wide,16600,21836036924641,0.931802307494237,0.329970000000000
wide,16600,21836036924642,0.937659015900863,0.333072000000000
wide,16600,21836036924643,0.944101395148152,0.333847000000000
wide,16600,21836036924644,0.927702611609598,0.344051000000000
wide,16600,21836036924645,0.969285241296645,0.327698000000000
wide,16600,21836036924646,0.956400482802067,0.328305000000000
wide,16600,21836036924647,0.945858407670140,0.379756000000000
wide,16600,21836036924648,0.953472128598754,0.384240000000000
wide,16600,21836036924649,0.940001699263514,0.392663000000000
wide,16600,21836036924650,0.893148032010504,0.345874000000000
wide,16600,21836036924651,0.927116940768936,0.345539000000000
wide,16600,21836036924652,0.938830357582188,0.335104000000000
wide,16600,21836036924653,0.946444078510802,0.331584000000000
wide,16600,21836036924654,0.947615420192128,0.331940000000000
wide,17100,22493748880125,0.941512113536801,0.343193000000000
wide,17100,22493748880126,0.973350687424519,0.358467000000000
wide,17100,22493748880127,0.944354843348205,0.343391000000000
wide,17100,22493748880128,0.985290152632414,0.344564000000000
wide,17100,22493748880129,0.942649205461363,0.343287000000000
wide,17100,22493748880130,0.953451578744696,0.337608000000000
wide,17100,22493748880131,0.944923389310485,0.337032000000000
wide,17100,22493748880132,0.923887188706100,0.352369000000000
wide,17100,22493748880133,0.923318642743820,0.338824000000000
wide,17100,22493748880134,0.952314486820134,0.339683000000000
wide,17100,22493748880135,0.936963745838556,0.339745000000000
wide,17100,22493748880136,0.938669383725398,0.341254000000000
wide,17100,22493748880137,0.906830809837680,0.338624000000000
wide,17100,22493748880138,0.962548314141186,0.340751000000000
wide,17100,22493748880139,0.983015968783291,0.353512000000000
wide,17100,22493748880140,0.889205885006979,0.347519000000000
wide,17100,22493748880141,0.977899055122765,0.340416000000000
wide,17100,22493748880142,0.953451578744696,0.340542000000000
wide,17100,22493748880143,0.977330509160484,0.379986000000000
wide,17100,22493748880144,0.907399355799961,0.352370000000000
wide,17100,22493748880145,0.951177394895573,0.342553000000000
wide,17100,22493748880146,0.951745940857853,0.373595000000000
wide,17100,22493748880147,0.967665227801712,0.340709000000000
wide,17100,22493748880148,0.942649205461363,0.346597000000000
wide,17100,22493748880149,0.942080659499082,0.342406000000000
wide,17100,22493748880150,0.949471757008731,0.357189000000000
wide,17100,22493748880151,0.901145350214873,0.343307000000000
wide,17100,22493748880152,0.914221907347329,0.343192000000000
wide,17100,22493748880153,0.960842676254344,0.340468000000000
wide,17100,22493748880154,0.940943567574521,0.344502000000000
wide,17600,23151460835625,0.944041496993993,0.347771000000000
wide,17600,23151460835626,0.937965162022119,0.364376000000000
wide,17600,23151460835627,0.937965162022119,0.348347000000000
wide,17600,23151460835628,0.910897851692858,0.351626000000000
wide,17600,23151460835629,0.966137260528083,0.349436000000000
wide,17600,23151460835630,0.955641772849391,0.368168000000000
wide,17600,23151460835631,0.912555033957915,0.351636000000000
wide,17600,23151460835632,0.947355861524107,0.359630000000000
wide,17600,23151460835633,0.963927684174674,0.349594000000000
wide,17600,23151460835634,0.908135881251097,0.350348000000000
wide,17600,23151460835635,0.901507152190870,0.347624000000000
wide,17600,23151460835636,0.947355861524107,0.347843000000000
wide,17600,23151460835637,0.940727132463880,0.366607000000000
wide,17600,23151460835638,0.981604295001946,0.381851000000000
wide,17600,23151460835639,0.947908255612459,0.351134000000000
wide,17600,23151460835640,0.957851349202800,0.351961000000000
wide,17600,23151460835641,0.949565437877516,0.349940000000000
wide,17600,23151460835642,0.963375290086322,0.353616000000000
wide,17600,23151460835643,0.955641772849391,0.354978000000000
wide,17600,23151460835644,0.974423171853367,0.393323000000000
wide,17600,23151460835645,0.914764610311324,0.351196000000000
wide,17600,23151460835646,0.926917280255073,0.349583000000000
wide,17600,23151460835647,0.964480078263026,0.365790000000000
wide,17600,23151460835648,1.008119211242854,0.353910000000000
wide,17600,23151460835649,0.925260097990017,0.353658000000000
wide,17600,23151460835650,0.962270501909617,0.364093000000000
wide,17600,23151460835651,0.943489102905641,0.354161000000000
wide,17600,23151460835652,0.970004019146549,0.354706000000000
wide,17600,23151460835653,0.927469674343426,0.354957000000000
wide,17600,23151460835654,0.973318383676662,0.351490000000000
wide,18100,23809172791125,0.941596924260457,0.374967000000000
wide,18100,23809172791126,0.935688443845816,0.360144000000000
wide,18100,23809172791127,0.963619442169572,0.372265000000000
wide,18100,23809172791128,0.917963002601894,0.358457000000000
wide,18100,23809172791129,0.957173827171782,0.362364000000000
wide,18100,23809172791130,0.924945752182833,0.363119000000000
wide,18100,23809172791131,0.948042539258246,0.374947000000000
wide,18100,23809172791132,0.951802481340290,0.363611000000000
wide,18100,23809172791133,0.981344883413493,0.378090000000000
wide,18100,23809172791134,0.956099558005484,0.441945000000000
wide,18100,23809172791135,0.943745462593053,0.422186000000000
wide,18100,23809172791136,0.964693711335870,0.449791000000000
wide,18100,23809172791137,0.949653943007694,0.435459000000000
wide,18100,23809172791138,0.909368849271508,0.428848000000000
wide,18100,23809172791139,0.948042539258246,0.433071000000000
wide,18100,23809172791140,0.942134058843606,0.472400000000000
wide,18100,23809172791141,0.932465636346921,0.451479000000000
wide,18100,23809172791142,0.981882017996643,0.434087000000000
wide,18100,23809172791143,0.936225578428965,0.432253000000000
wide,18100,23809172791144,0.921185810100789,0.432400000000000
wide,18100,23809172791145,0.994773247992222,0.440320000000000
wide,18100,23809172791146,0.919037271768192,0.451761000000000
wide,18100,23809172791147,0.910443118437806,0.377870000000000
wide,18100,23809172791148,0.939448385927860,0.380258000000000
wide,18100,23809172791149,0.943208328009904,0.362941000000000
wide,18100,23809172791150,0.964693711335870,0.363056000000000
wide,18100,23809172791151,0.935688443845816,0.372914000000000
wide,18100,23809172791152,0.953413885089738,0.373113000000000
wide,18100,23809172791153,0.930854232597474,0.361872000000000
wide,18100,23809172791154,0.955025288839185,0.362427000000000
wide,18600,24466884746625,0.899558923578187,0.376769000000000
wide,18600,24466884746626,0.906353964837058,0.372317000000000
wide,18600,24466884746627,0.960191599426571,0.388210000000000
wide,18600,24466884746628,0.938238389205605,0.374381000000000
wide,18600,24466884746629,0.959146208463668,0.373134000000000
wide,18600,24466884746630,0.906876660318509,0.369551000000000
wide,18600,24466884746631,0.954964644612055,0.374957000000000
wide,18600,24466884746632,0.933534129872540,0.384627000000000
wide,18600,24466884746633,0.962805076833829,0.373847000000000
wide,18600,24466884746634,0.965941249722539,0.381609000000000
wide,18600,24466884746635,0.962805076833829,0.428440000000000
wide,18600,24466884746636,0.938761084687056,0.372349000000000
wide,18600,24466884746637,0.937715693724153,0.374758000000000
wide,18600,24466884746638,0.956532731056410,0.385266000000000
wide,18600,24466884746639,0.972213595499958,0.372998000000000
wide,18600,24466884746640,0.929875261502379,0.372788000000000
wide,18600,24466884746641,0.982144809647538,0.374151000000000
wide,18600,24466884746642,0.970645509055603,0.374821000000000
wide,18600,24466884746643,0.963850467796732,0.400405000000000
wide,18600,24466884746644,0.974827072907216,0.371437000000000
wide,18600,24466884746645,0.949737689797540,0.370222000000000
wide,18600,24466884746646,0.901127010022542,0.370787000000000
wide,18600,24466884746647,0.934056825353992,0.374088000000000
wide,18600,24466884746648,0.952351167204798,0.372400000000000
wide,18600,24466884746649,0.929352566020928,0.393678000000000
wide,18600,24466884746650,0.923602915724960,0.372212000000000
wide,18600,24466884746651,0.903217791948348,0.369907000000000
wide,18600,24466884746652,0.948169603353185,0.369446000000000
wide,18600,24466884746653,0.941897257575766,0.371133000000000
wide,18600,24466884746654,0.913671701577380,0.380028000000000
wide,19100,25124596702125,0.916731248950484,0.381097000000000
wide,19100,25124596702126,0.925893471316452,0.382081000000000
wide,19100,25124596702127,0.931492607206766,0.378593000000000
wide,19100,25124596702128,0.958470261951006,0.378593000000000
wide,19100,25124596702129,0.932510631914096,0.378383000000000
wide,19100,25124596702130,0.969159521377969,0.393250000000000
wide,19100,25124596702131,0.920294335426138,0.380605000000000
wide,19100,25124596702132,0.954907175475351,0.412778000000000
wide,19100,25124596702133,0.972213595499958,0.398320000000000
wide,19100,25124596702134,0.977812731390272,0.386272000000000
wide,19100,25124596702135,0.970177546085298,0.392673000000000
wide,19100,25124596702136,0.927929520731112,0.379609000000000
wide,19100,25124596702137,0.937091743097080,0.377220000000000
wide,19100,25124596702138,0.941672854280064,0.401296000000000
wide,19100,25124596702139,0.976794706682942,0.394297000000000
wide,19100,25124596702140,0.954398163121687,0.400436000000000
wide,19100,25124596702141,0.949308039585037,0.447528000000000
wide,19100,25124596702142,0.899933841279542,0.427308000000000
wide,19100,25124596702143,0.968650509024304,0.434831000000000
wide,19100,25124596702144,0.950326064292367,0.414998000000000
wide,19100,25124596702145,0.951344088999697,0.410756000000000
wide,19100,25124596702146,0.929965570145771,0.392024000000000
wide,19100,25124596702147,0.930474582499436,0.411971000000000
wide,19100,25124596702148,0.935564706036085,0.386220000000000
wide,19100,25124596702149,0.966105447255979,0.388587000000000
wide,19100,25124596702150,0.940145817219069,0.387906000000000
wide,19100,25124596702151,0.957452237243676,0.401149000000000
wide,19100,25124596702152,0.944217916048388,0.387173000000000
wide,19100,25124596702153,0.922330384840798,0.385926000000000
wide,19100,25124596702154,0.961524336072995,0.388829000000000
wide,19600,25782308657625,0.923106888380317,0.417680000000000
wide,19600,25782308657626,0.924098943069603,0.435544000000000
wide,19600,25782308657627,0.934515517307102,0.394820000000000
wide,19600,25782308657628,0.950884419680316,0.398226000000000
wide,19600,25782308657629,0.910706204764246,0.395020000000000
wide,19600,25782308657630,0.965269212674958,0.412055000000000
wide,19600,25782308657631,0.976181814257101,0.407676000000000
wide,19600,25782308657632,0.971717568155315,0.398089000000000
wide,19600,25782308657633,0.969237431432101,0.400069000000000
wide,19600,25782308657634,0.987094415839243,0.397597000000000
wide,19600,25782308657635,0.947412228267816,0.406073000000000
wide,19600,25782308657636,0.935011544651745,0.393386000000000
wide,19600,25782308657637,0.947908255612459,0.396518000000000
wide,19600,25782308657638,0.959316884539244,0.394276000000000
wide,19600,25782308657639,0.927075107137460,0.394297000000000
wide,19600,25782308657640,0.962293048607101,0.411269000000000
wide,19600,25782308657641,0.959812911883887,0.395858000000000
wide,19600,25782308657642,0.930547298549960,0.392191000000000
wide,19600,25782308657643,0.936995654030317,0.395722000000000
wide,19600,25782308657644,0.977669896291029,0.395753000000000
wide,19600,25782308657645,0.930051271205317,0.406251000000000
wide,19600,25782308657646,0.936499626685674,0.394077000000000
wide,19600,25782308657647,0.926083052448174,0.395292000000000
wide,19600,25782308657648,0.900785657871390,0.392495000000000
wide,19600,25782308657649,0.985606333805314,0.414904000000000
wide,19600,25782308657650,0.966261267364244,0.406963000000000
wide,19600,25782308657651,0.910210177419604,0.492967000000000
wide,19600,25782308657652,0.946420173578530,0.396727000000000
wide,19600,25782308657653,0.950884419680316,0.396895000000000
wide,19600,25782308657654,0.924098943069603,0.412244000000000
wide,20100,26440020613125,0.950931307837272,0.419304000000000
wide,20100,26440020613126,0.966893023584287,0.412034000000000
wide,20100,26440020613127,0.926746890038766,0.418110000000000
wide,20100,26440020613128,0.966409335228316,0.430902000000000
wide,20100,26440020613129,0.933518527022348,0.458372000000000
wide,20100,26440020613130,0.937871722226079,0.495784000000000
wide,20100,26440020613131,0.932067461954437,0.404763000000000
wide,20100,26440020613132,0.924328448258915,0.406795000000000
wide,20100,26440020613133,0.941741229073840,0.414737000000000
wide,20100,26440020613134,0.925295824970855,0.437984000000000
wide,20100,26440020613135,0.955768191396974,0.431394000000000
wide,20100,26440020613136,0.966409335228316,0.429865000000000
wide,20100,26440020613137,0.928681643462646,0.407267000000000
wide,20100,26440020613138,0.952866061261153,0.420929000000000
wide,20100,26440020613139,0.939322787293989,0.409635000000000
wide,20100,26440020613140,0.945610735921601,0.425392000000000
wide,20100,26440020613141,0.973664660567868,0.406419000000000
wide,20100,26440020613142,0.948029177701452,0.412180000000000
wide,20100,26440020613143,0.960121386600705,0.408220000000000
wide,20100,26440020613144,0.932551150310407,0.437796000000000
wide,20100,26440020613145,0.941741229073840,0.430378000000000
wide,20100,26440020613146,0.930132708530557,0.403150000000000
wide,20100,26440020613147,0.933034838666378,0.415826000000000
wide,20100,26440020613148,0.926746890038766,0.405978000000000
wide,20100,26440020613149,0.964958270160406,0.417408000000000
wide,20100,26440020613150,0.926746890038766,0.420530000000000
wide,20100,26440020613151,0.961088763312645,0.412013000000000
wide,20100,26440020613152,0.936420657158168,0.408252000000000
wide,20100,26440020613153,0.941257540717870,0.409729000000000
wide,20100,26440020613154,0.907883044155931,0.403872000000000
wide,20600,27097732568625,0.934457727713552,0.427518000000000
wide,20600,27097732568626,0.948616178133454,0.413773000000000
wide,20600,27097732568627,0.939649159534183,0.414402000000000
wide,20600,27097732568628,0.958999041774716,0.415125000000000
wide,20600,27097732568629,0.951919816564765,0.417513000000000
wide,20600,27097732568630,0.933985779366222,0.445244000000000
wide,20600,27097732568631,0.948616178133454,0.417450000000000
wide,20600,27097732568632,0.938705262839522,0.450011000000000
wide,20600,27097732568633,0.942008901270833,0.413993000000000
wide,20600,27097732568634,0.924074864072290,0.411133000000000
wide,20600,27097732568635,0.922187070682970,0.426890000000000
wide,20600,27097732568636,0.950975919870105,0.414632000000000
wide,20600,27097732568637,0.973157492194618,0.416172000000000
wide,20600,27097732568638,0.980236717404569,0.468660000000000
wide,20600,27097732568639,0.942952797965493,0.414768000000000
wide,20600,27097732568640,0.939649159534183,0.429582000000000
wide,20600,27097732568641,0.952391764912095,0.524709000000000
wide,20600,27097732568642,0.927850450850931,0.434957000000000
wide,20600,27097732568643,0.929738244240251,0.426355000000000
wide,20600,27097732568644,0.943424746312823,0.415334000000000
wide,20600,27097732568645,0.931626037629571,0.415020000000000
wide,20600,27097732568646,0.943896694660153,0.425528000000000
wide,20600,27097732568647,0.920771225640980,0.412987000000000
wide,20600,27097732568648,0.914163948778358,0.425874000000000
wide,20600,27097732568649,0.945784488049474,0.414905000000000
wide,20600,27097732568650,0.957111248385396,0.418278000000000
wide,20600,27097732568651,0.870744700823991,0.440049000000000
wide,20600,27097732568652,0.944840591354814,0.418006000000000
wide,20600,27097732568653,0.908972516957728,0.434548000000000
wide,20600,27097732568654,0.939649159534183,0.469216000000000
wide,21100,27755444524125,0.927980180728396,0.444196000000000
wide,21100,27755444524126,0.927980180728396,0.432610000000000
wide,21100,27755444524127,0.906785002817022,0.423590000000000
wide,21100,27755444524128,0.932587828100434,0.439954000000000
wide,21100,27755444524129,0.957008359172233,0.444271000000000
wide,21100,27755444524130,0.967605948127920,0.423631000000000
wide,21100,27755444524131,0.930284004414415,0.482090000000000
wide,21100,27755444524132,0.971292066025550,0.422259000000000
wide,21100,27755444524133,0.950096888114177,0.426387000000000
wide,21100,27755444524134,0.925676357042377,0.436822000000000
wide,21100,27755444524135,0.945489240742139,0.424689000000000
wide,21100,27755444524136,0.982350419718441,0.437723000000000
wide,21100,27755444524137,0.940881593370102,0.422459000000000
wide,21100,27755444524138,0.953783006011807,0.429571000000000
wide,21100,27755444524139,0.950096888114177,0.468419000000000
wide,21100,27755444524140,0.942263887581713,0.439357000000000
wide,21100,27755444524141,0.940881593370102,0.454663000000000
wide,21100,27755444524142,0.922911768619154,0.445685000000000
wide,21100,27755444524143,0.938577769684083,0.424113000000000
wide,21100,27755444524144,0.980507360769626,0.443631000000000
wide,21100,27755444524145,0.939499299158490,0.444668000000000
wide,21100,27755444524146,0.940420828632898,0.427371000000000
wide,21100,27755444524147,0.962998300755882,0.437272000000000
wide,21100,27755444524148,0.936273945998064,0.421788000000000
wide,21100,27755444524149,0.917382591772709,0.419923000000000
wide,21100,27755444524150,0.957929888646641,0.439273000000000
wide,21100,27755444524151,0.959312182858252,0.425287000000000
wide,21100,27755444524152,0.917843356509913,0.423936000000000
wide,21100,27755444524153,0.972213595499958,0.450284000000000
wide,21100,27755444524154,0.964841359704698,0.469435000000000
wide,21600,28413156479625,0.924953212385377,0.442940000000000
wide,21600,28413156479626,0.946107860065237,0.435753000000000
wide,21600,28413156479627,0.952859343367320,0.438037000000000
wide,21600,28413156479628,0.975814386594402,0.438309000000000
wide,21600,28413156479629,0.950608848933292,0.432557000000000
wide,21600,28413156479630,0.920902322404127,0.440708000000000
wide,21600,28413156479631,0.945207662291626,0.431960000000000
wide,21600,28413156479632,0.947008057838848,0.433018000000000
wide,21600,28413156479633,0.968612804405514,0.433595000000000
wide,21600,28413156479634,0.947008057838848,0.442270000000000
wide,21600,28413156479635,0.945207662291626,0.433323000000000
wide,21600,28413156479636,0.956010035574959,0.435543000000000
wide,21600,28413156479637,0.975814386594402,0.434642000000000
wide,21600,28413156479638,0.965012013311069,0.435030000000000
wide,21600,28413156479639,0.960511024443014,0.453542000000000
wide,21600,28413156479640,0.951509046706903,0.432819000000000
wide,21600,28413156479641,0.955559936688153,0.434046000000000
wide,21600,28413156479642,0.935755585668710,0.432987000000000
wide,21600,28413156479643,0.955559936688153,0.430860000000000
wide,21600,28413156479644,0.944307464518015,0.462730000000000
wide,21600,28413156479645,0.936655783442321,0.435250000000000
wide,21600,28413156479646,0.996068836500651,0.464323000000000
wide,21600,28413156479647,0.916851432422877,0.437439000000000
wide,21600,28413156479648,0.941606871197182,0.436476000000000
wide,21600,28413156479649,0.944757563404820,0.450829000000000
wide,21600,28413156479650,0.966812408858292,0.456873000000000
wide,21600,28413156479651,0.942507068970793,0.492410000000000
